2015-07-04T11:42:00Z,LOST PROPERTY/MISC (LOST),400 Block SHERIDAN AV,PALO ALTO,94306
2015-07-04T12:10:00Z,WARRANT/OTHER AGENCY (OWARRANT),W MEADOW DR & EL CAMINO WAY,PALO ALTO,94306
2015-07-04T13:29:00Z,CASUALTY/FALL (CASUALFA),900 Block E CHARLESTON RD,PALO ALTO,94303
2015-07-04T13:30:00Z,THEFT GRAND/BIKE/BIKE PARTS (487B),100 Block EL CAMINO REAL,PALO ALTO,94304
2015-07-04T16:00:00Z,THEFT GRAND/MISC (487M),600 Block E MEADOW DR,PALO ALTO,94306
2015-07-04T18:33:00Z,BATTERY/SIMPLE (242SB),3900 Block EL CAMINO REAL,PALO ALTO,94306
2015-07-04T20:07:00Z,THEFT GRAND/BIKE/BIKE PARTS (487B),400 Block EMERSON ST,PALO ALTO,94301
2015-07-04T22:04:00Z,TRAFFIC/SUSPENDED LICENSE (14601),500 Block HAMILTON AV,PALO ALTO,94301
2015-07-04T22:45:00Z,WARRANT/OTHER AGENCY (OWARRANT),200 Block LYTTON AV,PALO ALTO,94301
2015-07-04T23:41:00Z,TRAFFIC/SUSPENDED LICENSE (14601),500 Block LYTTON AV,PALO ALTO,94301
2015-07-05T01:00:00Z,TRAFFIC/SUSPENDED LICENSE (14601),MIDDLEFIELD RD & OREGON EXPY,PALO ALTO,94301
2015-07-05T02:39:00Z,DUI ADULT/MISC (23152AM),BRYANT ST & UNIVERSITY AV,PALO ALTO,94301
2015-07-05T06:30:00Z,N&D/POSSESSION (11350),EL CAMINO REAL & VENTURA AV,PALO ALTO,94306
2015-07-05T10:25:00Z,MUNI CODE/DRINKING IN PUBLIC (1090DRUN),200 Block LYTTON AV,PALO ALTO,94301
2015-07-05T11:48:00Z,ACCIDENT MINOR INJURY (1181),900 Block EL CAMINO REAL,PALO ALTO,""
2015-07-05T12:30:00Z,VANDALISM/MISDEMEANOR (594M),500 Block HIGH ST,PALO ALTO,94301
2015-07-05T12:30:00Z,VANDALISM/MISDEMEANOR (594M),500 Block HIGH ST,PALO ALTO,94301
2015-07-05T13:26:00Z,ACCIDENT PROPERTY DAMAGE (1182),100 Block EL CAMINO REAL,PALO ALTO,94304
2015-07-05T14:00:00Z,VANDALISM/MISDEMEANOR (594M),400 Block BRYANT ST,PALO ALTO,94301
2015-07-05T14:05:00Z,ACCIDENT MINOR INJURY (1181),2700 Block BLOCK GREER RD,PALO ALTO,94303
2015-07-05T17:17:00Z,OUTSIDE INVESTIGATION/MISC (OUTSIDE),1200 Block WILLOW RD,MENLO PARK,94303
2015-07-05T18:30:00Z,BURGLARY/AUTO (459A),400 Block CAMBRIDGE AV,PALO ALTO,94306
2015-07-05T18:30:00Z,BURGLARY ATTEMPT/AUTO (459AA),400 Block CAMBRIDGE AV,PALO ALTO,94306
2015-07-05T18:55:00Z,WARRANT/OTHER AGENCY (OWARRANT),800 Block EL CAMINO REAL,PALO ALTO,94301
2015-07-05T19:00:00Z,BURGLARY/RESIDENTIAL (459R),700 Block GAILEN AV,PALO ALTO,94303
2015-07-05T19:00:00Z,BURGLARY/COMMERCIAL (459C),700 Block GAILEN AV,PALO ALTO,94303
2015-07-05T19:11:00Z,WARRANT/OTHER AGENCY (OWARRANT),900 Block SAN ANTONIO AV,PALO ALTO,94306
2015-07-05T20:00:00Z,N&D/POSSESSION (11350),3200 Block BLOCK E BAYSHORE RD,PALO ALTO,94303
2015-07-05T22:18:00Z,N&D/PARAPHERNALIA (11364),100 Block CALIFORNIA AV,PALO ALTO,94306
2015-07-05T22:46:00Z,VEHICLE/STOLEN (10851S),700 Block TENNYSON AV,PALO ALTO,94303
2015-07-05T22:50:00Z,VEHICLE/STOLEN (10851S),700 Block TENNYSON AV,PALO ALTO,94303
2015-07-05T23:23:00Z,WARRANT/OTHER AGENCY (OWARRANT),500 Block WAVERLEY ST,PALO ALTO,94301
2015-07-06T00:13:00Z,TRAFFIC/SUSPENDED LICENSE (14601),INDEPENDENCE AV & E CHARLESTON RD,MOUNTAIN VIEW,""
2015-07-06T01:09:00Z,PSYCH SUBJECT (5150),1 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-06T01:52:00Z,OUTSIDE INVESTIGATION/MISC (OUTSIDE),400 Block CALIFORNIA AV,PALO ALTO,94306
2015-07-06T03:40:00Z,N&D/PARAPHERNALIA (11364),1700 Block EMBARCADERO RD,PALO ALTO,94303
2015-07-06T05:24:00Z,TRAFFIC/SUSPENDED LICENSE (14601),EL CAMINO REAL & MATADERO AV,PALO ALTO,94306
2015-07-06T05:35:00Z,WARRANT/OTHER AGENCY (OWARRANT),500 Block E CHARLESTON RD,PALO ALTO,94306
2015-07-06T07:45:00Z,N&D/MISC (N&DMISC),UNIVERSITY AV & EMERSON ST,PALO ALTO,94301
2015-07-06T07:50:00Z,TRAFFIC/STOLEN/LOST PLATE (STLLOSPL),600 Block HIGH ST,PALO ALTO,94301
2015-07-06T08:00:00Z,TRAFFIC/MISC (TRAFMISC),600 Block HIGH ST,PALO ALTO,94301
2015-07-06T08:21:00Z,THEFT GRAND/BIKE/BIKE PARTS (487B),800 Block EL CAMINO REAL,PALO ALTO,94301
2015-07-06T08:53:00Z,ACCIDENT PROPERTY DAMAGE (1182),1100 Block ALMA ST,PALO ALTO,94301
2015-07-06T09:39:00Z,THEFT PETTY/BIKE/BIKE PARTS (488B),2500 Block MIDDLEFIELD RD,PALO ALTO,94301
2015-07-06T09:48:00Z,ACCIDENT MINOR INJURY (1181),700 Block EL CAMINO REAL,PALO ALTO,94301
2015-07-06T12:00:00Z,IDENTITY THEFT/CREDIT CARDS (530C),1500 Block SAND HILL RD,PALO ALTO,94304
2015-07-06T12:17:00Z,WARRANT/OTHER AGENCY (OWARRANT),200 Block FOREST AV,PALO ALTO,94301
2015-07-06T13:00:00Z,LOST PROPERTY/MISC (LOST),800 Block BRUCE DR,PALO ALTO,94303
2015-07-06T14:16:00Z,MUNI CODE/MISC (1090MISC),200 Block LYTTON AV,PALO ALTO,94301
2015-07-06T14:22:00Z,IDENTITY THEFT/MISC. (530M),100 Block EL CAMINO REAL,PALO ALTO,94304
2015-07-06T14:38:00Z,ACCIDENT PROPERTY DAMAGE (1182),600 Block ALMA ST,PALO ALTO,94301
2015-07-06T15:25:00Z,SUSPICIOUS CIRCUMSTANCE/MISC (1066M),500 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-06T15:40:00Z,ACCIDENT MINOR INJURY (1181),200 Block BRYANT ST,PALO ALTO,94301
2015-07-06T15:55:00Z,MUNI CODE/MISC (1090MISC),1 Block EMBARCADERO RD,PALO ALTO,94301
2015-07-06T16:41:00Z,ACCIDENT MINOR INJURY (1181),1300 Block BLOCK SAND HILL RD,PALO ALTO,94304
2015-07-06T16:50:00Z,MUNI CODE/MISC (1090MISC),EL CAMINO REAL & SAND HILL RD,PALO ALTO,94304
2015-07-06T17:29:00Z,MUNI CODE/DRINKING IN PUBLIC (1090DRUN),400 Block BRYANT ST,PALO ALTO,94301
2015-07-06T18:30:00Z,DRUNK IN PUBLIC ADULT/MISC (647FA),BRYANT ST & UNIVERSITY AV,PALO ALTO,94301
2015-07-06T19:03:00Z,MISSING ADULT/MISC (1065A),600 Block LYTTON AV,PALO ALTO,94301
2015-07-06T19:15:00Z,BURGLARY/AUTO (459A),300 Block CALIFORNIA AV,PALO ALTO,94306
2015-07-06T19:20:00Z,BURGLARY/AUTO (459A),4100 Block EL CAMINO REAL,PALO ALTO,94306
2015-07-06T20:10:00Z,BURGLARY/AUTO (459A),2600 Block EL CAMINO REAL,PALO ALTO,94306
2015-07-06T20:41:00Z,IDENTITY THEFT/CREDIT CARDS (530C),2700 Block EL CAMINO REAL,PALO ALTO,94306
2015-07-06T20:41:00Z,LOST PROPERTY/MISC (LOST),2700 Block EL CAMINO REAL,PALO ALTO,94306
2015-07-06T21:00:00Z,BURGLARY/AUTO (459A),300 Block SHERMAN AV,PALO ALTO,94306
2015-07-06T21:39:00Z,N&D/UNDER INFLUENCE (11550),1 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-06T21:39:00Z,PSYCH SUBJECT (5150),1 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-06T21:43:00Z,MUNI CODE/MISC (1090MISC),500 Block EMERSON ST,PALO ALTO,94301
2015-07-06T21:58:00Z,TRAFFIC/MISC (TRAFMISC),SAN ANTONIO CT & SAN ANTONIO RD,PALO ALTO,94306
2015-07-06T23:20:00Z,TRAFFIC/SUSPENDED LICENSE (14601),ROSS RD & LOUIS RD,PALO ALTO,94303
2015-07-07T02:30:00Z,TRAFFIC/SUSPENDED LICENSE (14601),E CHARLESTON RD & INDEPENDENCE AV,MOUNTAIN VIEW,""
2015-07-07T02:30:00Z,WARRANT/OTHER AGENCY (OWARRANT),E CHARLESTON RD & INDEPENDENCE AV,MOUNTAIN VIEW,""
2015-07-07T06:33:00Z,B&P/MISC (B&PMISC),200 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-07T06:39:00Z,PENAL CODE/MISC (PENALMI),200 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-07T08:29:00Z,ACCIDENT PROPERTY DAMAGE (1182),3200 Block BLOCK EL CAMINO REAL,PALO ALTO,94306
2015-07-07T09:00:00Z,PENAL CODE/TERRORIST THREATS (422),1300 Block WAVERLEY ST,PALO ALTO,94301
2015-07-07T12:15:00Z,THEFT PETTY/SHOPLIFT (488S),100 Block EL CAMINO REAL,PALO ALTO,94304
2015-07-07T12:15:00Z,PENAL CODE/MISC (PENALMI),100 Block EL CAMINO REAL,PALO ALTO,94304
2015-07-07T12:31:00Z,ACCIDENT MINOR INJURY (1181),E MEADOW DR & MIDDLEFIELD RD,PALO ALTO,94306
2015-07-07T13:20:00Z,ROBBERY/ARMED (211A),300 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-07T13:55:00Z,MUNI CODE/MISC (1090MISC),200 Block LYTTON AV,PALO ALTO,94301
2015-07-07T14:43:00Z,ACCIDENT MINOR INJURY (1181),900 Block MIDDLEFIELD RD,PALO ALTO,94301
2015-07-07T15:45:00Z,FOUND PROPERTY/MISC (FOUND),500 Block JACKSON DR,PALO ALTO,94303
2015-07-07T15:57:00Z,DRUNK IN PUBLIC ADULT/MISC (647FA),700 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-07T16:07:00Z,DRUNK IN PUBLIC ADULT/MISC (647FA),LYTTON AV & BRYANT ST,PALO ALTO,94301
2015-07-07T17:15:00Z,ACCIDENT PROPERTY DAMAGE (1182),500 Block RAMONA ST,PALO ALTO,94301
2015-07-07T17:51:00Z,SUSPICIOUS CIRCUMSTANCE/MISC (1066M),1 Block ENCINA AV,PALO ALTO,94301
2015-07-07T18:00:00Z,THEFT PETTY/FROM AUTO (488FA),800 Block BOYCE AV,PALO ALTO,94301
2015-07-07T18:00:00Z,CREDIT CARDS/FRAUDULENT USE (484G),2700 Block MIDDLEFIELD RD,PALO ALTO,94306
2015-07-07T18:00:00Z,CREDIT CARDS/FRAUDULENT USE (484G),2700 Block MIDDLEFIELD RD,PALO ALTO,94306
2015-07-07T18:00:00Z,THEFT PETTY/AUTO ACCESSORY (488A),2700 Block MIDDLEFIELD RD,PALO ALTO,94306
2015-07-07T18:30:00Z,BURGLARY/AUTO (459A),200 Block SHERIDAN AV,PALO ALTO,94306
2015-07-07T18:30:00Z,BURGLARY/AUTO (459A),200 Block SHERIDAN AV,PALO ALTO,94306
2015-07-07T19:46:00Z,B&P/MISC (B&PMISC),200 Block LYTTON AV,PALO ALTO,94301
2015-07-07T20:28:00Z,DRUNK IN PUBLIC ADULT/MISC (647FA),300 Block HAMILTON AV,PALO ALTO,94301
2015-07-07T21:30:00Z,THEFT PETTY/FROM AUTO (488FA),900 Block ADDISON AV,PALO ALTO,94301
2015-07-07T21:33:00Z,MUNI CODE/DRINKING IN PUBLIC (1090DRUN),200 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-07T22:05:00Z,MUNI CODE/DRINKING IN PUBLIC (1090DRUN),400 Block BRYANT ST,PALO ALTO,94301
2015-07-08T01:35:00Z,TRAFFIC/SUSPENDED LICENSE (14601),EMBARCADERO RD & HWY 101,PALO ALTO,94303
2015-07-08T03:09:00Z,WARRANT/OTHER AGENCY (OWARRANT),BRYANT ST & UNIVERSITY AV,PALO ALTO,94301
2015-07-08T06:03:00Z,PENAL CODE/MISC (PENALMI),500 Block HIGH ST,PALO ALTO,94301
2015-07-08T09:00:00Z,THEFT PETTY/BIKE/BIKE PARTS (488B),400 Block SHERIDAN AV,PALO ALTO,94306
2015-07-08T09:14:00Z,ACCIDENT MINOR INJURY (1181),UNIVERSITY AV,PALO ALTO,""
2015-07-08T10:03:00Z,IDENTITY THEFT/CREDIT CARDS (530C),700 Block TORREYA CT,PALO ALTO,94303
2015-07-08T11:23:00Z,ACCIDENT PROPERTY DAMAGE (1182),ALMA ST & OREGON EXPY,PALO ALTO,94301
2015-07-08T12:11:00Z,PENAL CODE/FALSE INFO TO POLIC (1489),2700 Block EMBARCADERO RD,PALO ALTO,94303
2015-07-08T12:11:00Z,B&P/MISC (B&PMISC),2700 Block EMBARCADERO RD,PALO ALTO,94303
2015-07-08T13:14:00Z,IDENTITY THEFT/FRAUD (530F),800 Block RAMONA ST,PALO ALTO,94301
2015-07-08T13:35:00Z,ACCIDENT MINOR INJURY (1181),100 Block OREGON EXPY,PALO ALTO,94306
2015-07-08T14:33:00Z,CASUALTY/FALL (CASUALFA),500 Block COWPER ST,PALO ALTO,94301
2015-07-08T15:34:00Z,PENAL CODE/RESISTING ARREST (148RA),200 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-08T16:13:00Z,TRAFFIC/MISC (TRAFMISC),EMBARCADERO RD & NEWELL RD,PALO ALTO,94303
2015-07-08T17:50:00Z,VANDALISM/FELONY (594F),800 Block E CHARLESTON RD,PALO ALTO,94303
2015-07-08T18:43:00Z,MUNI CODE/DRINKING IN PUBLIC (1090DRUN),1 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-08T18:49:00Z,ACCIDENT MINOR INJURY (1181),500 Block LYTTON AV,PALO ALTO,94301
2015-07-08T20:05:00Z,N&D/POSSESSION (11350),500 Block HIGH ST,PALO ALTO,94301
2015-07-08T20:05:00Z,N&D/UNDER INFLUENCE (11550),500 Block HIGH ST,PALO ALTO,94301
2015-07-08T20:05:00Z,PSYCH SUBJECT (5150),500 Block HIGH ST,PALO ALTO,94301
2015-07-08T20:05:00Z,N&D/MISC (N&DMISC),500 Block HIGH ST,PALO ALTO,94301
2015-07-08T20:30:00Z,TRAFFIC/SUSPENDED LICENSE (14601),600 Block OREGON EXPY,PALO ALTO,94306
2015-07-08T20:30:00Z,FOUND PROPERTY/MISC (FOUND),600 Block ARASTRADERO RD,PALO ALTO,94306
2015-07-08T21:23:00Z,TRAFFIC/SUSPENDED LICENSE (14601),400 Block MONROE DR,PALO ALTO,94306
2015-07-08T22:31:00Z,WARRANT/OTHER AGENCY (OWARRANT),SAN ANTONIO RD & E CHARLESTON RD,PALO ALTO,94303
2015-07-08T23:20:00Z,PROWLER/MISC (647G),1000 Block MOFFETT CIR,PALO ALTO,94303
2015-07-09T00:00:00Z,VANDALISM/MISDEMEANOR (594M),4000 Block VERDOSA DR,PALO ALTO,94306
2015-07-09T02:49:00Z,WARRANT/OTHER AGENCY (OWARRANT),1 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-09T03:16:00Z,N&D/PARAPHERNALIA (11364),BRYANT ST & HOMER AV,PALO ALTO,94301
2015-07-09T05:00:00Z,ARSON/MISC (451M),500 Block HIGH ST,PALO ALTO,94301
2015-07-09T08:42:00Z,ACCIDENT PROPERTY DAMAGE (1182),600 Block ARASTRADERO RD,PALO ALTO,94306
2015-07-09T09:00:00Z,PSYCH SUBJECT (5150),2700 Block EL CAMINO REAL,PALO ALTO,94306
2015-07-09T09:26:00Z,TRAFFIC/SUSPENDED LICENSE (14601),MIDDLEFIELD RD & HAWTHORNE AV,PALO ALTO,94301
2015-07-09T09:44:00Z,TRAFFIC/SUSPENDED LICENSE (14601),700 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-09T10:35:00Z,THEFT PETTY/BIKE/BIKE PARTS (488B),N CALIFORNIA AV & ALMA ST,PALO ALTO,94301
2015-07-09T11:06:00Z,ACCIDENT PROPERTY DAMAGE (1182),100 Block PASTEUR DR,PALO ALTO,94304
2015-07-09T11:07:00Z,THEFT PETTY/BIKE/BIKE PARTS (488B),800 Block MELVILLE AV,PALO ALTO,94301
2015-07-09T11:12:00Z,VEHICLE/RECOVERED (10851R),2200 Block RAMONA ST,PALO ALTO,94301
2015-07-09T12:14:00Z,IDENTITY THEFT/CREDIT CARDS (530C),300 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-09T12:40:00Z,ACCIDENT PROPERTY DAMAGE (1182),3800 Block BLOCK PAGE MILL RD,PALO ALTO,""
2015-07-09T12:53:00Z,WARRANT/OTHER AGENCY (OWARRANT),2200 Block RAMONA ST,PALO ALTO,94301
2015-07-09T13:00:00Z,ACCIDENT MINOR INJURY (1181),3600 Block BLOCK EL CAMINO REAL,PALO ALTO,94306
2015-07-09T14:03:00Z,VANDALISM/MISDEMEANOR (594M),2200 Block YALE ST,PALO ALTO,94306
2015-07-09T15:05:00Z,TRAFFIC/SUSPENDED LICENSE (14601),EL CAMINO REAL & GRANT AV,PALO ALTO,94306
2015-07-09T15:26:00Z,MUNI CODE/DRINKING IN PUBLIC (1090DRUN),500 Block EMERSON ST,PALO ALTO,94301
2015-07-09T15:42:00Z,THEFT PETTY/BIKE/BIKE PARTS (488B),800 Block ALTAIRE WK,PALO ALTO,94303
2015-07-09T15:54:00Z,PENAL CODE/MISC (PENALMI),300 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-09T16:15:00Z,THEFT PETTY/BIKE/BIKE PARTS (488B),3700 Block MIDDLEFIELD RD,PALO ALTO,94303
2015-07-09T16:41:00Z,MUNI CODE/DRINKING IN PUBLIC (1090DRUN),500 Block EMERSON ST,PALO ALTO,94301
2015-07-09T16:55:00Z,TRAFFIC/MISC (TRAFMISC),EL CAMINO REAL & MIRAMONTE AV,PALO ALTO,94306
2015-07-09T18:00:00Z,THEFT PETTY/MISC (488M),100 Block EL CAMINO REAL,PALO ALTO,94304
2015-07-09T18:00:00Z,CREDIT CARDS/FRAUDULENT USE (484G),100 Block EL CAMINO REAL,PALO ALTO,94304
2015-07-09T18:44:00Z,ACCIDENT PROPERTY DAMAGE (1182),3700 Block BLOCK EL CAMINO REAL,PALO ALTO,94306
2015-07-09T19:15:00Z,N&D/POSSESSION (11350),1 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-09T19:15:00Z,N&D/MISC (N&DMISC),1 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-09T21:00:00Z,THEFT PETTY/MISC (488M),100 Block EL CAMINO REAL,PALO ALTO,94304
2015-07-09T21:30:00Z,THEFT PETTY/MISC (488M),600 Block EMERSON ST,PALO ALTO,94301
2015-07-09T21:30:00Z,WARRANT/PALO ALTO (PWARRANT),600 Block EMERSON ST,PALO ALTO,94301
2015-07-09T21:58:00Z,H&S/MISC (H&SMISC),ALMA ST & UNIVERSITY AV,PALO ALTO,94301
2015-07-09T22:12:00Z,MUNI CODE/DRINKING IN PUBLIC (1090DRUN),200 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-10T00:01:00Z,CHECKS/FORGERY (470),400 Block COWPER ST,PALO ALTO,94301
2015-07-10T00:01:00Z,CHECKS/FORGERY (470),400 Block COWPER ST,PALO ALTO,94301
2015-07-10T00:01:00Z,THEFT PETTY/MISC (488M),400 Block COWPER ST,PALO ALTO,94301
2015-07-10T00:06:00Z,DUI ADULT/ACCIDENT (23152AA),PAGE MILL RD & MOODY RD,"",""
2015-07-10T09:00:00Z,VEHICLE/STORED (22651T),LOS ROBLES AV & EL CAMINO REAL,PALO ALTO,94306
2015-07-10T09:37:00Z,BURGLARY ATTEMPT/RESIDENTIAL (459RA),100 Block RINCONADA AV,PALO ALTO,94301
2015-07-10T09:37:00Z,RESIST/OBSTRUCTING PUB OFFICER (148(A)(1)PC),100 Block RINCONADA AV,PALO ALTO,94301
2015-07-10T09:37:00Z,BURGLARY ATTEMPT/RESIDENTIAL (459RA),100 Block RINCONADA AV,PALO ALTO,94301
2015-07-10T10:00:00Z,CHECKS/FORGERY (470),3700 Block LINDERO DR,PALO ALTO,94306
2015-07-10T10:45:00Z,BURGLARY/AUTO (459A),3900 Block MIDDLEFIELD RD,PALO ALTO,94303
2015-07-10T14:00:00Z,UNATTENDED DEATH/MISC (UNATTDEA),500 Block E MEADOW DR,PALO ALTO,94306
2015-07-10T14:00:00Z,ACCIDENT MINOR INJURY (1181),2400 Block BLOCK EL CAMINO REAL,PALO ALTO,94306
2015-07-10T15:18:00Z,TRAFFIC/SUSPENDED LICENSE (14601),LYTTON AV & ALMA ST,PALO ALTO,94301
2015-07-10T15:45:00Z,THEFT GRAND/MISC (487M),700 Block NEWELL RD,PALO ALTO,94303
2015-07-10T16:20:00Z,TRAFFIC/STOLEN/LOST PLATE (STLLOSPL),1600 Block BLOCK CASTILLEJA AV,PALO ALTO,94306
2015-07-10T19:00:00Z,THEFT PETTY/BIKE/BIKE PARTS (488B),100 Block CALIFORNIA AV,PALO ALTO,94306
2015-07-10T20:00:00Z,THEFT PETTY/FROM AUTO (488FA),700 Block JOSINA AV,PALO ALTO,94306
2015-07-10T20:10:00Z,THEFT PETTY/FROM AUTO (488FA),2000 Block WILLIAMS ST,PALO ALTO,94306
2015-07-10T22:20:00Z,PENAL CODE/TERRORIST THREATS (422),3000 Block EMERSON ST,PALO ALTO,94306
2015-07-11T01:20:00Z,VEHICLE ATTEMPT/STOLEN (10851SA),3800 Block CORINA WAY,PALO ALTO,94303
2015-07-11T02:27:00Z,DRUNK IN PUBLIC ADULT/MISC (647FA),RAMONA ST & HAMILTON AV,PALO ALTO,94301
2015-07-11T06:30:00Z,VEHICLE/STOLEN (10851S),2000 Block WILLIAMS ST,PALO ALTO,94306
2015-07-11T08:30:00Z,VANDALISM/FELONY (594F),900 Block WEBSTER ST,PALO ALTO,94301
2015-07-11T08:30:00Z,VANDALISM/FELONY (594F),900 Block WEBSTER ST,PALO ALTO,94301
2015-07-11T09:15:00Z,ACCIDENT PROPERTY DAMAGE (1182),HWY 101 N & SAN ANTONIO RD,MOUNTAIN VIEW,""
2015-07-11T10:30:00Z,TRAFFIC/STOLEN/LOST PLATE (STLLOSPL),1700 Block OAK CREEK DR,PALO ALTO,94304
2015-07-11T11:00:00Z,BURGLARY/COMMERCIAL (459C),1900 Block WAVERLEY ST,PALO ALTO,94301
2015-07-11T12:20:00Z,ACCIDENT PROPERTY DAMAGE (1182),W CHARLESTON RD & EL CAMINO REAL,PALO ALTO,94306
2015-07-11T14:00:00Z,FOUND PROPERTY/MISC (FOUND),400 Block BRYANT ST,PALO ALTO,94301
2015-07-11T16:26:00Z,FELONY HIT & RUN (20001),3500 Block BLOCK EL CAMINO REAL,PALO ALTO,94306
2015-07-11T16:26:00Z,POSSESS STOLEN PROP/MISC (496),3600 Block BLOCK EL CAMINO REAL,PALO ALTO,94306
2015-07-11T16:26:00Z,OUTSIDE WARRANT (O/W-MISD),3500 Block BLOCK EL CAMINO REAL,PALO ALTO,94306
2015-07-11T17:18:00Z,ACCIDENT PROPERTY DAMAGE (1182),500 Block COWPER ST,PALO ALTO,94301
2015-07-11T17:30:00Z,THEFT GRAND/FROM AUTO (487FA),800 Block RICHARDSON CT,PALO ALTO,94303
2015-07-11T19:07:00Z,VANDALISM/MISDEMEANOR (594M),500 Block WEBSTER ST,PALO ALTO,94301
2015-07-11T20:00:00Z,BURGLARY/RESIDENTIAL (459R),400 Block OXFORD AV,PALO ALTO,94306
2015-07-11T21:37:00Z,PENAL CODE/DISOBEY COURT ORDER (66),900 Block WEBSTER ST,PALO ALTO,94301
2015-07-11T22:11:00Z,VEHICLE/STORED (22651T),3000 Block EMERSON ST,PALO ALTO,94306
2015-07-12T00:28:00Z,VEHICLE/IMPOUNDED (22651),4500 Block EL CAMINO REAL,"",""
2015-07-12T00:30:00Z,SICK & CARED FOR/MISC (1053M),200 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-12T01:56:00Z,FOUND PROPERTY/MISC (FOUND),200 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-12T02:54:00Z,DUI ADULT/MISC (23152AM),400 Block CHANNING AV,PALO ALTO,94301
2015-07-12T08:15:00Z,VANDALISM/MISDEMEANOR (594M),1 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-12T08:15:00Z,VANDALISM/MISDEMEANOR (594M),1 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-12T09:00:00Z,OUTSIDE INVESTIGATION/MISC (OUTSIDE),YOSEMITE NATIONAL PARK,"",""
2015-07-12T10:37:00Z,POSSESS STOLEN PROP/MISC (496),400 Block LYTTON AV,PALO ALTO,94301
2015-07-12T10:37:00Z,PENAL CODE/MISC (PENALMI),400 Block LYTTON AV,PALO ALTO,94301
2015-07-12T11:10:00Z,WARRANT/OTHER AGENCY (OWARRANT),300 Block PASTEUR DR,PALO ALTO,94304
2015-07-12T16:54:00Z,DRUNK IN PUBLIC ADULT/MISC (647FA),300 Block KIPLING ST,PALO ALTO,94301
2015-07-12T17:36:00Z,MUNI CODE/DRINKING IN PUBLIC (1090DRUN),200 Block LYTTON AV,PALO ALTO,94301
2015-07-12T20:40:00Z,ANIMAL/MISC (ANIMALMI),500 Block GREER RD,PALO ALTO,94303
2015-07-12T22:30:00Z,VANDALISM/MISDEMEANOR (594M),2600 Block EL CAMINO REAL,PALO ALTO,94306
2015-07-12T22:38:00Z,OUTSIDE INVESTIGATION/MISC (OUTSIDE),1 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-12T23:24:00Z,DUI ADULT/ACCIDENT (23152AA),4300 Block PAGE MILL RD,PALO ALTO,""
2015-07-13T07:47:00Z,VANDALISM/MISDEMEANOR (594M),2200 Block YALE ST,PALO ALTO,94306
2015-07-13T08:00:00Z,IDENTITY THEFT/FRAUD (530F),4100 Block PARK BLVD,PALO ALTO,94306
2015-07-13T09:28:00Z,BURGLARY/AUTO (459A),4100 Block EL CAMINO REAL,PALO ALTO,94306
2015-07-13T10:15:00Z,TRAFFIC/SUSPENDED LICENSE (14601),PAGE MILL RD & ASH ST,PALO ALTO,94306
2015-07-13T10:15:00Z,BURGLARY/AUTO (459A),2000 Block EL CAMINO REAL,PALO ALTO,94306
2015-07-13T10:15:00Z,BURGLARY/AUTO (459A),500 Block STANFORD AV,PALO ALTO,94306
2015-07-13T10:22:00Z,THEFT PETTY/BIKE/BIKE PARTS (488B),600 Block EL CAMINO REAL,PALO ALTO,94301
2015-07-13T10:28:00Z,DRUNK IN PUBLIC ADULT/MISC (647FA),800 Block EL CAMINO REAL,PALO ALTO,94301
2015-07-13T11:21:00Z,SUSPICIOUS CIRCUMSTANCE/MISC (1066M),1000 Block PAGE MILL RD,PALO ALTO,94304
2015-07-13T11:25:00Z,ARSON/STRUCTURE (451S),100 Block HAWTHORNE AV,PALO ALTO,94301
2015-07-13T11:58:00Z,THEFT PETTY/BIKE/BIKE PARTS (488B),800 Block ALTAIRE WK,PALO ALTO,94303
2015-07-13T13:41:00Z,TRAFFIC/EVADE (2800),300 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-13T13:41:00Z,TRAFFIC/MISC (TRAFMISC),300 Block UNIVERSITY AV,PALO ALTO,94301
2015-07-13T14:25:00Z,THEFT PETTY/MISC (488M),3400 Block HILLVIEW AV,PALO ALTO,94304
